facility_id,state,condition_name,measure_name,risk_tier,penalty_flag,readmission_rate,penalty_cost,risk_score,improvement_rate,excess_readmission_ratio,hospital_rank_in_state,recommended_action,priority_level
390256,PA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,111.76,12203.51,60.2,12.21,1.1221,18,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
390256,PA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,105.36,5517.07,54.6,5.52,1.0552,22,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
390258,PA,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,97.64,0.00,48.2,-2.19,0.9781,57,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390258,PA,CABG,READM-30-CABG-HRRP,MEDIUM,t,112.35,12543.33,60.5,12.55,1.1255,6,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
390258,PA,COPD,READM-30-COPD-HRRP,MEDIUM,t,115.97,16091.44,63.4,16.10,1.161,2,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
390258,PA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,110.22,10374.48,58.7,10.38,1.1038,6,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
390258,PA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,HIGH,t,122.89,23367.57,69.5,23.38,1.2338,9,URGENT: Strengthen post-surgical care coordination. Add physical therapy follow-up within 5 days.,1
390258,PA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,103.81,3957.89,53.3,3.96,1.0396,25,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
390265,PA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,115.82,16011.48,63.4,16.02,1.1602,2,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
390265,PA,CABG,READM-30-CABG-HRRP,MEDIUM,t,110.18,10374.48,58.7,10.38,1.1038,8,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
390265,PA,COPD,READM-30-COPD-HRRP,MEDIUM,t,104.62,4737.48,54.0,4.74,1.0474,14,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
390265,PA,Heart Failure,READM-30-HF-HRRP,LOW,f,95.58,0.00,46.4,-4.29,0.9572,92,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390265,PA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,HIGH,t,126.63,27115.58,72.6,27.13,1.2713,6,URGENT: Strengthen post-surgical care coordination. Add physical therapy follow-up within 5 days.,1
390265,PA,Pneumonia,READM-30-PN-HRRP,LOW,f,98.82,0.00,49.1,-1.03,0.9897,57,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390266,PA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,101.02,1169.38,51.0,1.17,1.0117,50,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
390266,PA,Pneumonia,READM-30-PN-HRRP,LOW,f,95.38,0.00,46.3,-4.48,0.9552,93,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390267,PA,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,99.40,0.00,49.6,-0.43,0.9957,47,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390267,PA,Heart Failure,READM-30-HF-HRRP,LOW,f,99.68,0.00,49.9,-0.18,0.9982,63,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390267,PA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,88.71,0.00,40.9,-10.94,0.8906,57,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390267,PA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,109.18,9335.03,57.8,9.34,1.0934,8,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
390268,PA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,105.29,5467.09,54.6,5.47,1.0547,17,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
390268,PA,COPD,READM-30-COPD-HRRP,LOW,f,99.73,0.00,49.9,-0.16,0.9984,62,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390268,PA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,101.05,1199.36,51.0,1.20,1.012,48,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
390268,PA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,96.61,0.00,47.5,-3.00,0.97,39,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390268,PA,Pneumonia,READM-30-PN-HRRP,LOW,f,99.16,0.00,49.4,-0.69,0.9931,54,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390270,PA,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,95.34,0.00,46.3,-4.49,0.9551,67,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390270,PA,CABG,READM-30-CABG-HRRP,LOW,f,92.53,0.00,43.9,-7.30,0.927,40,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390270,PA,COPD,READM-30-COPD-HRRP,LOW,f,94.92,0.00,45.9,-4.97,0.9503,94,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390270,PA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,100.15,289.85,50.2,0.29,1.0029,60,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
390270,PA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,97.06,0.00,47.9,-2.54,0.9745,38,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390270,PA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,108.90,9055.18,57.6,9.06,1.0906,9,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
390304,PA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,100.18,319.83,50.3,0.32,1.0032,59,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
390304,PA,Pneumonia,READM-30-PN-HRRP,LOW,f,96.25,0.00,47.0,-3.61,0.9639,85,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390307,PA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,82.26,0.00,35.5,-17.41,0.8259,64,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390316,PA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,HIGH,t,130.45,30953.54,75.8,30.97,1.3097,4,URGENT: Strengthen post-surgical care coordination. Add physical therapy follow-up within 5 days.,1
390322,PA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,70.56,0.00,25.7,-29.16,0.7084,70,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390323,PA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,77.01,0.00,31.1,-22.68,0.7732,68,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390324,PA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,70.13,0.00,25.3,-29.59,0.7041,71,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390325,PA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,68.16,0.00,23.7,-31.58,0.6843,72,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390326,PA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,108.16,8345.56,57.0,8.35,1.0835,9,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
390326,PA,COPD,READM-30-COPD-HRRP,MEDIUM,t,100.17,279.85,50.2,0.28,1.0028,57,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
390326,PA,Heart Failure,READM-30-HF-HRRP,LOW,f,98.96,0.00,49.3,-0.90,0.991,71,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390326,PA,Pneumonia,READM-30-PN-HRRP,LOW,f,99.53,0.00,49.7,-0.32,0.9968,48,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390328,PA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,103.27,3448.17,52.9,3.45,1.0345,28,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
390328,PA,COPD,READM-30-COPD-HRRP,LOW,f,95.05,0.00,46.0,-4.84,0.9516,93,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390328,PA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,101.59,1739.07,51.5,1.74,1.0174,40,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
390328,PA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,102.45,2858.48,52.4,2.86,1.0286,30,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
390328,PA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,100.76,909.52,50.8,0.91,1.0091,41,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
390329,PA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,102.31,2488.68,52.1,2.49,1.0249,36,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
390329,PA,CABG,READM-30-CABG-HRRP,LOW,f,99.47,0.00,49.7,-0.35,0.9965,27,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390329,PA,COPD,READM-30-COPD-HRRP,LOW,f,95.97,0.00,46.7,-3.92,0.9608,89,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390329,PA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,104.75,4897.40,54.1,4.90,1.049,23,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
390329,PA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,106.06,6216.69,55.2,6.22,1.0622,19,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
390330,PA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,103.48,3658.05,53.1,3.66,1.0366,25,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
390330,PA,COPD,READM-30-COPD-HRRP,MEDIUM,t,119.30,19429.67,66.2,19.44,1.1944,1,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
390330,PA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,108.83,8985.22,57.5,8.99,1.0899,13,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
390330,PA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,113.16,13602.76,61.3,13.61,1.1361,17,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
390330,PA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,100.73,879.53,50.7,0.88,1.0088,42,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
390332,PA,COPD,READM-30-COPD-HRRP,LOW,f,97.95,0.00,48.4,-1.94,0.9806,75,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390332,PA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,100.72,859.54,50.7,0.86,1.0086,53,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
390332,PA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,106.03,6186.71,55.2,6.19,1.0619,20,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
390333,PA,Pneumonia,READM-30-PN-HRRP,LOW,f,99.48,0.00,49.7,-0.37,0.9963,49,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390334,PA,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,94.18,0.00,45.3,-5.65,0.9435,71,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390334,PA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,101.50,1649.12,51.4,1.64,1.0165,42,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
390334,PA,Pneumonia,READM-30-PN-HRRP,LOW,f,95.47,0.00,46.3,-4.39,0.9561,92,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390335,PA,COPD,READM-30-COPD-HRRP,MEDIUM,t,110.01,10124.61,58.4,10.13,1.1013,6,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
390335,PA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,100.00,139.93,50.1,0.14,1.0014,62,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
390335,PA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,104.36,4777.46,54.0,4.78,1.0478,28,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
390335,PA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,101.59,1739.07,51.5,1.74,1.0174,35,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
390336,PA,COPD,READM-30-COPD-HRRP,MEDIUM,t,101.04,1149.39,51.0,1.15,1.0115,49,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
390336,PA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,105.19,5337.16,54.5,5.34,1.0534,20,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
390336,PA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,88.05,0.00,40.3,-11.60,0.884,59,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390336,PA,Pneumonia,READM-30-PN-HRRP,LOW,f,96.13,0.00,46.9,-3.73,0.9627,86,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390337,PA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,102.05,2198.83,51.8,2.20,1.022,39,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
390337,PA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,101.42,1569.17,51.3,1.57,1.0157,37,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
390338,PA,Heart Failure,READM-30-HF-HRRP,LOW,f,99.28,0.00,49.5,-0.58,0.9942,69,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390338,PA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,95.75,0.00,46.8,-3.87,0.9613,42,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390338,PA,Pneumonia,READM-30-PN-HRRP,LOW,f,99.32,0.00,49.6,-0.53,0.9947,51,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390339,PA,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,97.37,0.00,48.0,-2.46,0.9754,59,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
390339,PA,COPD,READM-30-COPD-HRRP,MEDIUM,t,101.68,1799.04,51.5,1.80,1.018,38,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
390339,PA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,101.17,1319.30,51.1,1.33,1.0132,45,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
390339,PA,Pneumonia,READM-30-PN-HRRP,LOW,f,98.86,0.00,49.2,-0.99,0.9901,56,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410004,RI,COPD,READM-30-COPD-HRRP,LOW,f,98.21,0.00,48.6,-1.68,0.9832,6,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410004,RI,Heart Failure,READM-30-HF-HRRP,LOW,f,97.94,0.00,48.4,-1.92,0.9808,4,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410004,RI,Pneumonia,READM-30-PN-HRRP,LOW,f,92.39,0.00,43.8,-7.47,0.9253,7,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410005,RI,COPD,READM-30-COPD-HRRP,MEDIUM,t,102.73,2848.48,52.4,2.85,1.0285,4,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
410005,RI,Heart Failure,READM-30-HF-HRRP,LOW,f,99.74,0.00,49.9,-0.12,0.9988,3,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410005,RI,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,HIGH,t,132.13,32642.64,77.2,32.66,1.3266,1,URGENT: Strengthen post-surgical care coordination. Add physical therapy follow-up within 5 days.,1
410005,RI,Pneumonia,READM-30-PN-HRRP,LOW,f,95.83,0.00,46.6,-4.03,0.9597,5,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410006,RI,COPD,READM-30-COPD-HRRP,LOW,f,97.88,0.00,48.3,-2.01,0.9799,7,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410006,RI,Heart Failure,READM-30-HF-HRRP,LOW,f,92.10,0.00,43.5,-7.77,0.9223,9,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410006,RI,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,97.62,0.00,48.3,-1.99,0.9801,3,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410006,RI,Pneumonia,READM-30-PN-HRRP,LOW,f,98.03,0.00,48.5,-1.82,0.9818,3,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410007,RI,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,103.08,3258.27,52.7,3.26,1.0326,3,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
410007,RI,CABG,READM-30-CABG-HRRP,LOW,f,86.70,0.00,39.1,-13.14,0.8686,1,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410007,RI,COPD,READM-30-COPD-HRRP,LOW,f,91.10,0.00,42.7,-8.80,0.912,9,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410007,RI,Heart Failure,READM-30-HF-HRRP,LOW,f,94.97,0.00,45.9,-4.88,0.9511,6,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410007,RI,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,103.18,3328.23,52.8,3.33,1.0333,2,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
410008,RI,COPD,READM-30-COPD-HRRP,LOW,f,97.13,0.00,47.7,-2.76,0.9724,8,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410008,RI,Heart Failure,READM-30-HF-HRRP,LOW,f,95.65,0.00,46.5,-4.21,0.9579,5,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410008,RI,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,109.41,9844.76,58.2,9.85,1.0985,2,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
410008,RI,Pneumonia,READM-30-PN-HRRP,LOW,f,94.87,0.00,45.8,-4.99,0.9501,6,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410009,RI,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,99.79,0.00,50.0,-0.03,0.9997,4,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410009,RI,COPD,READM-30-COPD-HRRP,MEDIUM,t,111.38,11503.88,59.6,11.51,1.1151,1,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
410009,RI,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,104.80,4947.37,54.1,4.95,1.0495,2,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
410009,RI,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,87.98,0.00,40.3,-11.67,0.8833,4,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410009,RI,Pneumonia,READM-30-PN-HRRP,LOW,f,92.18,0.00,43.6,-7.68,0.9232,8,MAINTAIN: Current protocols effective. Continue monitoring quarterly. Share best practices.,3
410011,RI,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,106.96,7146.20,56.0,7.15,1.0715,1,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
410011,RI,COPD,READM-30-COPD-HRRP,MEDIUM,t,108.28,8395.53,57.0,8.40,1.084,2,MONITOR: Ensure inhaler technique education at discharge. Schedule follow-up within 2 weeks.,2
410011,RI,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,109.76,9914.73,58.3,9.92,1.0992,1,MONITOR: Verify daily weight monitoring education at discharge. Schedule follow-up within 14 days.,2
410011,RI,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,106.58,6736.42,55.6,6.75,1.0674,1,MONITOR: Verify appropriate antibiotic duration. Ensure follow-up chest X-ray scheduled.,2
410012,RI,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,106.89,7076.24,55.9,7.08,1.0708,2,MONITOR: Review discharge planning checklist. Identify high-risk patients for follow-up calls.,2
